label,mean_intensity,frame,Annotations
24,2.751530574,110,0
25,4.87155071,110,0
26,4.013198777,110,0
27,0.286382747,110,0
28,0.54854525,110,0
29,3.700894442,110,0
30,1.916956821,110,0
1,3.484388139,111,0
2,2.515261249,111,0
3,1.50090274,111,0
4,0.922319095,111,0
5,0.487667658,111,0
6,0.63654183,111,0
7,3.625987705,111,0
8,3.814659751,111,0
9,3.611042644,111,0
10,3.391808872,111,0
11,3.137926017,111,0
12,3.214485434,111,0
13,0.293297537,111,0
14,4.36875367,111,0
15,3.333258779,111,0
16,0.548045053,111,0
17,4.088249998,111,0
18,1.194687796,111,0
19,4.075572238,111,0
20,3.555361859,111,0
21,2.052472011,111,0
22,4.021407765,111,0
23,1.669280016,111,0
24,2.615511612,111,0
25,4.830119987,111,0
26,4.020414897,111,0
27,0.330732413,111,0
28,0.533079008,111,0
29,3.637526859,111,0
30,1.881833093,111,0
1,3.469411052,112,0
2,2.540650703,112,0
3,1.438918472,112,0
4,0.853323506,112,0
5,0.509735489,112,0
6,0.617942384,112,0
7,3.574058355,112,0
8,3.759198708,112,0
9,3.566244782,112,0
10,3.345693139,112,0
11,3.200173017,112,0
12,3.169638314,112,0
13,0.329427661,112,0
14,4.350572898,112,0
15,3.59487609,112,0
16,0.545876464,112,0
17,4.108494531,112,0
18,1.104519313,112,0
19,4.02005316,112,0
20,3.515011198,112,0
21,2.096302153,112,0
22,4.03081147,112,0
23,1.591227026,112,0
24,2.494667104,112,0
25,4.891242868,112,0
26,5.039195477,112,0
27,0.338419446,112,0
28,0.599171898,112,0
29,3.729593227,112,0
30,1.757067022,112,0
1,3.461095911,113,0
2,2.523860781,113,0
3,1.376938759,113,0
4,0.926272487,113,0
5,0.508709841,113,0
6,0.643319228,113,0
7,3.577293989,113,0
8,3.755734954,113,0
9,3.405172395,113,0
10,3.355987034,113,0
11,3.173295425,113,0
12,3.220319415,113,0
13,0.359318702,113,0
14,4.41817608,113,0
15,3.686008133,113,0
16,0.536177211,113,0
17,4.125308773,113,0
18,1.150638106,113,0
19,4.027210586,113,0
20,3.474369718,113,0
21,2.051073195,113,0
22,3.986466868,113,0
23,1.534291626,113,0
24,2.438170138,113,0
25,4.836895283,113,0
26,4.979385414,113,0
27,0.29643848,113,0
28,0.584391047,113,0
29,3.662795637,113,0
30,1.740967236,113,0
1,3.471606903,114,0
2,2.584195116,114,0
3,1.450002128,114,0
4,0.932346758,114,0
5,0.493432589,114,0
6,0.632978402,114,0
7,3.501960679,114,0
8,3.757416019,114,0
9,3.296376634,114,0
10,3.379127371,114,0
11,4.122987587,114,0
12,3.162610752,114,0
13,0.315758011,114,0
14,4.353299399,114,0
15,3.877032525,114,0
16,0.55859087,114,0
17,4.0752333,114,0
18,1.158753753,114,0
19,4.028249585,114,0
20,3.479200863,114,0
21,2.074602745,114,0
22,4.069691461,114,0
23,1.534944961,114,0
24,2.37041075,114,0
25,4.808498125,114,0
26,5.023325395,114,0
27,0.290695012,114,0
28,0.522775446,114,0
29,3.609505881,114,0
30,1.631765548,114,0
1,3.475587267,115,0
2,2.49157937,115,0
3,1.380075818,115,0
4,0.888777231,115,0
5,0.508920745,115,0
6,0.633948836,115,0
7,3.49648234,115,0
8,3.795910877,115,0
9,3.18285347,115,0
10,3.362458101,115,0
11,4.092806517,115,0
12,3.223204656,115,0
13,0.369205464,115,0
14,4.33181939,115,0
15,3.86895919,115,0
16,0.562363507,115,0
17,4.121392807,115,0
18,1.192350973,115,0
19,4.043668268,115,0
20,3.458474213,115,0
21,2.07507959,115,0
22,4.014058696,115,0
23,1.569845374,115,0
24,2.450545651,115,0
25,4.840049944,115,0
26,5.007156636,115,0
27,0.327652412,115,0
28,0.525805577,115,0
29,3.688583934,115,0
30,1.517944928,115,0
1,3.424402927,116,0
2,2.513359213,116,0
3,1.394662001,116,0
4,0.900696332,116,0
5,0.483644422,116,0
6,0.673671121,116,0
7,3.442019851,116,0
8,3.716545628,116,0
9,3.120749447,116,0
10,3.397713262,116,0
11,3.939839666,116,0
12,3.300045367,116,0
13,0.317767897,116,0
14,5.374696653,116,0
15,3.711706633,116,0
16,0.565255192,116,0
17,4.124566474,116,0
18,1.105247126,116,0
19,4.01042793,116,0
20,3.462552776,116,0
21,2.050950425,116,0
22,3.985157525,116,0
23,1.554057839,116,0
24,2.413763207,116,0
25,4.861356986,116,0
26,4.995101552,116,0
27,0.344167428,116,0
28,0.585620306,116,0
29,3.702653484,116,0
30,1.352478071,116,0
1,3.45328304,117,2
2,2.527361615,117,0
3,1.367267239,117,0
4,0.916552019,117,0
5,0.512035664,117,0
6,0.622094804,117,0
7,3.406966808,117,0
8,3.691978673,117,0
9,3.11913067,117,0
10,3.398172261,117,0
11,3.823671116,117,0
12,3.342615708,117,0
13,0.286824951,117,0
14,5.205820275,117,0
15,3.585030003,117,0
16,0.506963048,117,0
17,4.1100028,117,0
18,1.157681232,117,0
19,4.069808149,117,0
20,3.459773222,117,0
21,2.104895288,117,0
22,4.017351832,117,0
23,1.561325099,117,0
24,2.372204702,117,0
25,4.876675848,117,0
26,5.024024149,117,0
27,0.328371004,117,0
28,0.521579445,117,0
29,3.684987467,117,0
30,1.267541715,117,0
1,3.440533588,118,2
2,2.539606913,118,1
3,1.407745306,118,0
4,0.857554901,118,0
5,0.550994984,118,0
6,0.663954461,118,0
7,3.386568834,118,0
8,3.692102698,118,0
9,3.136272156,118,0
10,3.312559763,118,0
11,3.758987788,118,0
12,3.548688413,118,0
13,0.311489855,118,0
14,5.104120838,118,0
15,3.308909632,118,0
16,0.563029655,118,0
17,4.144502354,118,0
18,1.185694267,118,0
19,4.017147261,118,0
20,3.47931205,118,0
21,2.064770729,118,0
22,4.04310049,118,0
23,1.498872739,118,0
24,2.443375127,118,0
25,4.839330099,118,0
26,5.026976857,118,0
27,0.275590467,118,0
28,0.605818663,118,0
29,3.688539865,118,0
30,1.154504428,118,0
1,3.49663157,119,2
2,2.575907685,119,1
3,1.442447006,119,0
4,0.890327646,119,0
5,0.518666557,119,0
6,0.656833428,119,0
7,3.335932901,119,0
8,3.771842938,119,0
9,3.159323223,119,0
10,3.389373324,119,0
11,3.725358111,119,0
12,3.671574334,119,0
13,0.367716628,119,0
14,5.021010749,119,0
15,3.220791682,119,0
16,0.595249955,119,0
17,4.065240048,119,0
18,1.124524047,119,0
19,4.058123303,119,0
20,3.44400684,119,0
21,2.060926315,119,0
22,4.045863505,119,0
23,1.541897,119,0
24,2.442778184,119,0
25,4.848776214,119,0
26,5.007985095,119,0
27,0.341708605,119,0
28,1.588255133,119,0
29,3.665945128,119,0
30,1.15067302,119,0
1,4.463347658,120,2
2,2.499614696,120,1
3,1.397649976,120,0
4,0.879937342,120,0
5,0.47255956,120,0
6,0.656577716,120,0
7,3.180021199,120,0
8,3.74196741,120,0
9,3.111216754,120,0
10,3.357642054,120,0
11,3.60642288,120,0
12,3.913611977,120,0
13,0.304518472,120,0
14,4.962970509,120,0
15,3.038382617,120,0
16,0.554024861,120,0
17,4.071852713,120,0
18,1.187960509,120,0
19,4.038908608,120,0
20,3.426488786,120,0
21,2.114199269,120,0
22,4.089826355,120,0
23,1.527350887,120,0
24,2.450171801,120,0
25,5.818060437,120,0
26,4.942973492,120,0
27,0.291635997,120,0
28,1.425745771,120,0
29,3.695584174,120,0
30,1.093688886,120,0
1,4.392755339,121,2
2,2.571412422,121,1
3,1.376384588,121,0
4,0.854708438,121,0
5,0.512903955,121,0
6,0.6660692,121,0
7,3.135407902,121,0
8,3.700875255,121,0
9,3.136488376,121,0
10,3.410452748,121,0
11,3.53931842,121,0
12,4.064752205,121,0
13,0.359356203,121,0
14,4.887385806,121,0
15,2.925415207,121,0
16,0.571452946,121,0
17,4.097007049,121,0
18,1.102235615,121,0
19,4.046176794,121,0
20,3.387672647,121,0
21,2.063797931,121,0
22,4.077618063,121,0
23,1.484703667,121,0
24,2.438650585,121,0
25,5.830966615,121,0
26,4.935479264,121,0
27,0.310500772,121,0
28,1.321446583,121,0
29,3.606925471,121,0
30,1.07125371,121,0
1,4.227251624,122,2
2,2.492353544,122,1
3,1.433804739,122,0
4,0.876824481,122,0
5,0.473477052,122,0
6,0.654606669,122,0
7,3.019007495,122,0
8,3.688090163,122,0
9,3.106991387,122,0
10,3.359891901,122,0
11,3.483888363,122,0
12,4.187547064,122,0
13,0.360671455,122,0
14,4.860390133,122,0
15,2.879647914,122,0
16,0.555599468,122,0
17,4.06681184,122,0
18,1.173576737,122,0
19,4.005547907,122,0
20,3.350632467,122,0
21,2.03228772,122,0
22,4.191159749,122,0
23,1.501588071,122,0
24,2.451023367,122,0
25,5.872374265,122,0
26,4.924502072,122,0
27,0.336021392,122,0
28,1.241807603,122,0
29,3.680024003,122,0
30,1.089018979,122,0
1,4.175017656,123,2
2,3.572930033,123,1
3,1.437315554,123,0
4,0.84688827,123,0
5,0.567383892,123,0
6,0.687693977,123,0
7,2.845405029,123,0
8,3.676745523,123,0
9,3.154005828,123,0
10,3.410258288,123,0
11,3.457679437,123,0
12,4.13868776,123,0
13,0.30756504,123,0
14,4.798486625,123,0
15,2.824156208,123,0
16,0.585400299,123,0
17,4.110770181,123,0
18,1.193642596,123,0
19,4.061089353,123,0
20,3.369864324,123,0
21,2.065754837,123,0
22,4.383010749,123,0
23,1.457039884,123,0
24,2.375713547,123,0
25,5.790889696,123,0
26,4.898166101,123,0
27,0.271717307,123,0
28,1.144718608,123,0
29,3.670422639,123,0
30,1.100408456,123,0
1,4.090672655,124,2
2,3.468911174,124,1
3,1.375810203,124,0
4,0.842660686,124,0
5,0.483504947,124,0
6,0.667326474,124,0
7,2.715704903,124,0
8,3.658798542,124,0
9,3.119101697,124,0
10,3.38702563,124,0
11,3.468063158,124,0
12,4.02592377,124,0
13,0.280872153,124,0
14,4.718101447,124,0
15,2.905032622,124,0
16,0.592884547,124,0
17,4.093980613,124,0
18,1.16605104,124,0
19,4.006449085,124,0
20,3.412513641,124,0
21,2.095849568,124,0
22,4.490760209,124,0
23,1.483418413,124,0
24,2.435469887,124,0
25,5.882106337,124,0
26,4.907308988,124,0
27,0.331328844,124,0
28,1.114493751,124,0
29,3.608310113,124,0
30,1.107319519,124,0
1,3.953435125,125,2
2,3.472973982,125,1
3,1.435520266,125,0
4,0.853627733,125,0
5,0.541528383,125,0
6,0.65446479,125,0
7,2.637546301,125,0
8,3.74147214,125,0
9,3.08010117,125,0
10,3.336429182,125,0
11,3.403998115,125,0
12,3.939340308,125,0
13,0.345002178,125,0
14,4.665752298,125,0
15,2.805569345,125,0
16,0.518348227,125,0
17,4.082600146,125,0
18,1.144234198,125,0
19,3.998934397,125,0
20,3.351469292,125,0
21,2.092133927,125,0
22,4.768632097,125,0
23,1.522637126,125,0
24,2.433547759,125,0
25,5.846657085,125,0
26,4.806953251,125,0
27,0.31249411,125,0
28,1.069980825,125,0
29,3.657748974,125,0
30,1.098973331,125,0
1,3.925543483,126,2
2,3.553053148,126,1
3,1.453164644,126,0
4,0.936552407,126,0
5,0.568037183,126,0
6,0.682744777,126,0
7,2.597921741,126,0
8,3.725739467,126,0
9,3.08903414,126,0
10,3.365408192,126,0
11,3.350410788,126,0
12,3.675034205,126,0
13,0.303697617,126,0
14,4.626193607,126,0
15,2.865587751,126,0
16,0.543612241,126,0
17,4.071139548,126,0
18,1.104819376,126,0
19,5.042254983,126,0
20,3.398010377,126,0
21,2.093306071,126,0
22,4.868121736,126,0
23,1.47343625,126,0
24,2.374338964,126,0
25,5.812614266,126,0
26,4.838736423,126,0
27,0.342211995,126,0
28,0.975077495,126,0
29,3.654857651,126,0
30,1.102497869,126,0
1,3.888423099,127,2
2,3.590551487,127,1
3,1.375072614,127,0
4,0.895668372,127,0
5,0.553363456,127,0
6,0.660383122,127,0
7,2.59770425,127,0
8,3.693557967,127,0
9,3.078539354,127,0
10,3.410782258,127,0
11,3.31866458,127,0
12,3.548355755,127,0
13,0.350838748,127,0
14,4.638723367,127,0
15,2.843896109,127,0
16,0.539164448,127,0
17,4.087674391,127,0
18,1.192342655,127,0
19,4.936612178,127,0
20,3.381124971,127,0
21,2.085250273,127,0
22,5.046087762,127,0
23,1.492221719,127,0
24,2.361088683,127,0
25,5.879868937,127,0
26,4.737483224,127,0
27,0.270074871,127,0
28,0.912159534,127,0
29,3.672505039,127,0
30,1.132062986,127,0
1,3.855608157,128,2
2,3.577462525,128,1
3,1.435533285,128,0
4,0.938840746,128,0
5,0.540691088,128,0
6,0.62888289,128,0
7,2.599188142,128,0
8,3.73381511,128,0
9,3.122359182,128,0
10,3.397321754,128,0
11,3.312825255,128,0
12,3.427941081,128,0
13,0.316811872,128,0
14,4.537358248,128,0
15,2.894384346,128,0
16,0.54044775,128,0
17,4.114936502,128,0
18,1.147360896,128,0
19,4.763642203,128,0
20,3.337132393,128,0
21,2.039869678,128,0
22,4.998721181,128,0
23,1.467290385,128,0
24,2.44918698,128,0
25,5.817847194,128,0
26,4.676390367,128,0
27,0.294946054,128,0
28,0.846745474,128,0
29,3.611104757,128,0
30,1.064902534,128,0
1,3.759280426,129,2
2,3.542376906,129,1
3,1.429292056,129,0
4,0.889965838,129,0
5,0.554705642,129,0
6,0.616440219,129,0
7,2.605092206,129,0
8,3.67226467,129,0
9,3.083062617,129,0
10,3.321305383,129,0
11,3.353793065,129,0
12,3.258513158,129,0
13,0.321073061,129,0
14,4.507816625,129,0
15,2.82406109,129,0
16,0.512478656,129,0
17,4.111719088,129,0
18,1.103230948,129,0
19,4.671583439,129,0
20,3.323057124,129,0
21,2.100656303,129,0
22,4.920153033,129,0
23,1.42745272,129,0
24,2.380847383,129,0
25,5.78385977,129,0
26,4.618284172,129,0
27,0.33616214,129,0
28,0.851976254,129,0
29,3.683879495,129,0
30,1.079497539,129,0
1,3.710873492,130,2
2,3.573492191,130,1
3,1.405792244,130,0
4,0.889315665,130,0
5,0.56893942,130,0
6,1.61287394,130,0
7,2.645560628,130,0
8,3.719030906,130,0
9,3.083842884,130,0
10,3.382205893,130,0
11,3.27675944,130,0
12,3.212189595,130,0
13,0.350337328,130,0
14,4.563595126,130,0
15,2.852661342,130,0
16,0.58128781,130,0
17,4.070502967,130,0
18,1.169313381,130,0
19,4.662375498,130,0
20,3.346525003,130,0
21,2.103792241,130,0
22,4.698372213,130,0
23,1.466375673,130,0
24,2.438334107,130,0
25,5.746321831,130,0
26,4.491158066,130,0
27,0.254801001,130,0
28,0.821967727,130,0
29,3.61729196,130,0
30,1.136753259,130,0
1,3.72674147,131,2
2,3.467414428,131,1
3,1.364226901,131,0
4,0.934622159,131,0
5,0.532894,131,0
6,1.662635679,131,0
7,2.626909564,131,0
8,3.732932099,131,0
9,3.166533714,131,0
10,3.346126652,131,0
11,3.326039612,131,0
12,3.22608458,131,0
13,0.31078272,131,0
14,4.512003645,131,0
15,2.84768828,131,0
16,0.503502862,131,0
17,4.066632548,131,0
18,1.148514999,131,0
19,4.59053608,131,0
20,3.338732114,131,0
21,2.033863164,131,0
22,4.489387713,131,0
23,1.458863381,131,0
24,2.351657644,131,0
25,5.72654853,131,0
26,4.446861775,131,0
27,0.264097967,131,0
28,0.792756251,131,0
29,3.645218078,131,0
30,1.10393823,131,0
1,3.70740377,132,2
2,3.545570125,132,1
3,1.365904297,132,0
4,0.979656652,132,0
5,0.526678031,132,0
6,1.651105809,132,0
7,2.662256639,132,0
8,3.68299572,132,0
9,3.159694395,132,0
10,3.31226692,132,0
11,3.26237724,132,0
12,3.244925462,132,0
13,0.316859122,132,0
14,4.460033262,132,0
15,2.869739304,132,0
16,0.552748898,132,0
17,4.056808243,132,0
18,1.112765806,132,0
19,4.470523516,132,0
20,3.374751028,132,0
21,2.027493458,132,0
22,4.322681512,132,0
23,1.448129182,132,0
24,2.353347409,132,0
25,5.755451581,132,0
26,4.239721933,132,0
27,0.351934352,132,0
28,0.701319147,132,0
29,3.691480417,132,0
30,1.106231397,132,0
1,3.635703717,133,2
2,3.47461961,133,1
3,1.443676321,133,0
4,1.036907971,133,0
5,0.533583362,133,0
6,1.686037378,133,0
7,2.605105554,133,0
8,3.723065294,133,0
9,3.117637547,133,0
10,3.347879052,133,0
11,3.220027807,133,0
12,3.235504514,133,0
13,0.310165434,133,0
14,4.455272178,133,0
15,2.806253682,133,0
16,0.566114076,133,0
17,4.055383126,133,0
18,1.121758455,133,0
19,4.451634078,133,0
20,3.370335107,133,0
21,2.112008392,133,0
22,4.175491069,133,0
23,1.420228092,133,0
24,2.397832059,133,0
25,5.698759155,133,0
26,4.136575236,133,0
27,0.280917248,133,0
28,0.76603908,133,0
29,3.659404777,133,0
30,1.095698664,133,0
1,3.587961,134,2
2,3.471765583,134,1
3,1.457449693,134,0
4,1.228806138,134,0
5,0.524027139,134,0
6,1.660097646,134,0
7,2.639018479,134,0
8,3.676826084,134,0
9,3.17100942,134,0
10,4.332916832,134,0
11,3.280914144,134,0
12,3.19266752,134,0
13,0.309280439,134,0
14,4.51159297,134,0
15,2.818831572,134,0
16,0.520673181,134,0
17,4.14212161,134,0
18,1.106780342,134,0
19,4.385359723,134,0
20,3.354352093,134,0
21,2.101280291,134,0
22,4.103310259,134,0
23,1.449935915,134,0
24,2.375116397,134,0
25,5.686692576,134,0
26,4.089009808,134,0
27,0.35043215,134,0
28,0.690185847,134,0
29,3.641310708,134,0
30,1.102789873,134,0
1,3.652643992,135,2
2,3.451625488,135,1
3,1.426040081,135,0
4,1.368010474,135,0
5,0.534268461,135,0
6,1.644084119,135,0
7,2.650778813,135,0
8,3.677204563,135,0
9,3.07244754,135,0
10,4.366377314,135,0
11,3.228781383,135,0
12,3.221416473,135,0
13,0.325141045,135,0
14,4.492550093,135,0
15,2.820909141,135,0
16,0.590511257,135,0
17,4.058649452,135,0
18,1.157760628,135,0
19,4.361223579,135,0
20,3.379122114,135,0
21,2.10377151,135,0
22,4.071810482,135,0
23,1.415541286,135,0
24,2.420229057,135,0
25,5.566345591,135,0
26,4.040434553,135,0
27,0.271130985,135,0
28,0.713447907,135,0
29,3.60817184,135,0
30,1.067700383,135,0
1,3.581005008,136,2
2,3.406536545,136,1
3,1.403030686,136,0
4,1.608678112,136,0
5,0.515743771,136,0
6,1.599691245,136,0
7,2.631529821,136,0
8,3.658024567,136,0
9,3.133826833,136,0
10,4.325625556,136,0
11,3.245762451,136,0
12,3.155350238,136,0
13,0.353426332,136,0
14,4.467267019,136,0
15,2.873267735,136,0
16,0.583781158,136,0
17,4.127262678,136,0
18,1.162534222,136,0
19,4.346406755,136,0
20,3.349123859,136,0
21,2.103085533,136,0
22,4.053374184,136,0
23,1.418141954,136,0
24,2.407801361,136,0
25,5.489701808,136,0
26,4.000185783,136,0
27,0.288987275,136,0
28,0.699782458,136,0
29,3.670578968,136,0
30,1.1025791,136,0
1,3.577793378,137,2
2,3.346244351,137,1
3,1.42319222,137,0
4,1.787588051,137,0
5,0.492603869,137,0
6,1.65785939,137,0
7,2.604818445,137,0
8,3.691324654,137,0
9,3.134071705,137,0
10,4.386852132,137,0
11,3.266185151,137,0
12,3.239487863,137,0
13,0.308723218,137,0
14,4.435456749,137,0
15,2.818366529,137,0
16,0.54703461,137,0
17,4.141339076,137,0
18,1.150905504,137,0
19,4.234881598,137,0
20,4.391206265,137,0
21,2.068616577,137,0
22,4.062067046,137,0
23,1.449856702,137,0
24,2.358993508,137,0
25,5.398301711,137,0
26,4.012125612,137,0
27,0.328164775,137,0
28,0.675484255,137,0
29,3.702006293,137,0
30,1.147609722,137,0
1,3.596416243,138,2
2,3.288183357,138,1
3,1.417874441,138,0
4,1.841480641,138,0
5,0.482784273,138,0
6,1.634047835,138,0
7,2.638991434,138,0
8,3.72029004,138,0
9,3.118173193,138,0
10,4.311628488,138,0
11,3.16670126,138,0
12,3.238170911,138,0
13,0.324971859,138,0
14,4.431316059,138,0
15,2.856801836,138,0
16,0.541041131,138,0
17,4.063946352,138,0
18,1.182041487,138,0
19,4.275521547,138,0
20,4.291538746,138,0
21,2.07505033,138,0
22,4.044246704,138,0
23,1.438803197,138,0
24,2.367507758,138,0
25,5.352551479,138,0
26,4.03981579,138,0
27,0.318655671,138,0
28,0.63817263,138,0
29,3.694531256,138,0
30,1.104497167,138,0
1,3.568471465,139,2
2,3.25881887,139,1
3,1.396796081,139,0
4,1.832413118,139,0
5,0.477593644,139,0
6,1.65602683,139,0
7,2.583998685,139,0
8,3.74134093,139,0
9,3.112123685,139,0
10,4.339326174,139,0
11,3.16597022,139,0
12,3.158108484,139,0
13,0.33961912,139,0
14,4.469826826,139,0
15,2.820977041,139,0
16,0.52358303,139,0
17,4.097770709,139,0
18,1.186432156,139,0
19,4.221409468,139,0
20,4.348631643,139,0
21,3.066856876,139,0
22,4.037955436,139,0
23,1.500819481,139,0
24,2.390049855,139,0
25,5.290445106,139,0
26,4.065569187,139,0
27,0.31099007,139,0
28,0.649213119,139,0
29,3.675081224,139,0
30,1.052332656,139,0
1,3.564112784,140,2
2,3.115573377,140,1
3,1.36499747,140,0
4,1.8006441,140,0
5,0.497091129,140,0
6,1.558403142,140,0
7,2.596387188,140,0
8,3.707698548,140,0
9,3.117967201,140,0
10,4.329636346,140,0
11,3.223619685,140,0
12,3.1716779,140,0
13,0.299490332,140,0
14,4.462749149,140,0
15,2.885615154,140,0
16,0.57292556,140,0
17,4.150370865,140,0
18,1.161893714,140,0
19,4.206025479,140,0
20,4.326420125,140,0
21,2.992490223,140,0
22,4.017783283,140,0
23,1.445835629,140,0
24,2.369805335,140,0
25,5.13288135,140,0
26,4.056653745,140,0
27,0.305867748,140,0
28,0.583340278,140,0
29,3.613880902,140,0
30,1.127535974,140,0
1,3.502444046,141,2
2,3.095937345,141,1
3,1.44058615,141,0
4,1.592699359,141,0
5,0.475371907,141,0
6,1.561492241,141,0
7,2.618300497,141,0
8,3.733632403,141,0
9,3.113924931,141,0
10,4.325852126,141,0
11,3.175605971,141,0
12,3.151751087,141,0
13,0.300298668,141,0
14,4.382316048,141,0
15,2.893671205,141,0
16,0.513100617,141,0
17,4.137554433,141,0
18,1.101606922,141,0
19,4.195254241,141,0
20,4.324791262,141,0
21,3.069322004,141,0
22,4.023856133,141,0
23,1.484050861,141,0
24,2.430467163,141,0
25,4.955176228,141,0
26,3.995496782,141,0
27,0.337221875,141,0
28,0.647559459,141,0
29,3.627295626,141,0
30,1.087539953,141,0
1,3.527731152,142,2
2,2.959082324,142,1
3,1.395618208,142,0
4,1.352223035,142,0
5,0.527476629,142,0
6,1.543577606,142,0
7,2.62117291,142,0
8,3.729568314,142,0
9,3.145478135,142,0
10,4.294445849,142,0
11,3.16220904,142,0
12,3.168907348,142,0
13,0.3658877,142,0
14,4.437172847,142,0
15,2.851301957,142,0
16,0.567950013,142,0
17,4.10311097,142,0
18,1.169854239,142,0
19,4.204779561,142,0
20,4.311908956,142,0
21,3.057512167,142,0
22,4.017895764,142,0
23,1.461289801,142,0
24,2.392851952,142,0
25,4.923953208,142,0
26,4.061073289,142,0
27,0.276372687,142,0
28,0.574347421,142,0
29,3.622036518,142,0
30,1.063260025,142,0
1,3.536183471,143,2
2,2.78070818,143,1
3,1.44031342,143,0
4,1.264210138,143,0
5,0.499142395,143,0
6,1.508092467,143,0
7,2.565846119,143,0
8,3.664653154,143,0
9,3.085964431,143,0
10,4.287518596,143,0
11,3.144514808,143,0
12,3.223331167,143,0
13,0.344899844,143,0
14,4.371636117,143,0
15,2.834683548,143,0
16,0.584171936,143,0
17,4.130397678,143,0
18,1.142131196,143,0
19,4.102959677,143,0
20,4.346096121,143,0
21,3.079218802,143,0
22,4.060651827,143,0
23,1.478673615,143,0
24,2.360588115,143,0
25,4.889222159,143,0
26,3.961603967,143,0
27,0.297124923,143,0
28,0.59793338,143,0
29,3.63889778,143,0
30,1.13414439,143,0
1,3.483329765,144,0
2,2.695334151,144,1
3,1.38368573,144,0
4,1.032119559,144,0
5,0.553213031,144,0
6,1.457812564,144,0
7,2.65814339,144,0
8,3.695900592,144,0
9,3.09219281,144,0
10,4.301842449,144,0
11,3.119711227,144,0
12,3.179567148,144,0
13,0.330265055,144,0
14,4.369621028,144,0
15,2.822858437,144,0
16,0.522773395,144,0
17,4.137478329,144,0
18,1.156887022,144,0
19,4.086862307,144,0
20,4.309368283,144,0
21,3.061687441,144,0
22,3.999435269,144,0
23,1.434276647,144,0
24,2.399679219,144,0
25,4.804694117,144,0
26,3.964016476,144,0
27,0.26842306,144,0
28,0.563237206,144,0
29,3.626903339,144,0
30,1.067689735,144,0
1,3.472587295,145,0
2,2.586624016,145,1
3,1.358537803,145,0
4,1.005209006,145,0
5,0.478183638,145,0
6,1.427156742,145,0
7,2.633294698,145,0
8,3.659011203,145,0
9,3.09048071,145,0
10,4.249354841,145,0
11,3.194975117,145,0
12,3.150575284,145,0
13,0.337318393,145,0
14,4.412676303,145,0
15,2.804430759,145,0
16,1.586568978,145,0
17,4.088943263,145,0
18,1.165239334,145,0
19,4.089998071,145,0
20,4.292988222,145,0
21,3.057580158,145,0
22,3.977007317,145,0
23,1.502455546,145,0
24,2.360328746,145,0
25,4.883935408,145,0
26,4.043637552,145,0
27,0.31247199,145,0
28,0.631856018,145,0
29,3.627795561,145,0
30,1.139969149,145,0
1,3.548581883,146,0
2,2.579145606,146,1
3,1.374328684,146,0
4,0.982375865,146,0
5,0.4933947,146,0
6,1.304401267,146,0
7,2.613202346,146,0
8,3.715534165,146,0
9,3.098675946,146,0
10,4.232021579,146,0
11,3.130969899,146,0
12,3.17595814,146,0
13,0.275476331,146,0
14,4.362515046,146,0
15,2.826302667,146,0
16,1.381353988,146,0
17,4.143355858,146,0
18,1.135354935,146,0
19,4.160505384,146,0
20,4.353185309,146,0
21,3.022553502,146,0
22,4.041567214,146,0
23,1.461273898,146,0
24,2.364138659,146,0
25,4.831398796,146,0
26,3.98119977,146,0
27,0.277932273,146,0
28,0.599028273,146,0
29,3.66502461,146,0
30,1.092072059,146,0
1,3.497878098,147,0
2,2.577303214,147,1
3,1.405288797,147,0
4,0.882052063,147,0
5,0.543784165,147,0
6,1.276570873,147,0
7,2.656944695,147,0
8,3.742308816,147,0
9,3.124954729,147,0
10,4.193120266,147,0
11,3.164298618,147,0
12,3.239873921,147,0
13,0.33436514,147,0
14,4.415169377,147,0
15,2.864876237,147,0
16,1.362256562,147,0
17,4.101187899,147,0
18,1.192041124,147,0
19,4.12431396,147,0
20,4.311788183,147,0
21,3.01837776,147,0
22,3.996681442,147,0
23,1.491397456,147,0
24,2.375205912,147,0
25,4.815410227,147,0
26,3.967330428,147,0
27,0.286262037,147,0
28,0.609448975,147,0
29,3.635221882,147,0
30,1.122171493,147,0
1,3.468652856,148,0
2,2.508351042,148,0
3,1.452865219,148,0
4,0.860940987,148,0
5,0.53064038,148,0
6,1.170053928,148,0
7,2.607541528,148,0
8,3.661027795,148,0
9,3.083549762,148,0
10,4.201073931,148,0
11,3.178116238,148,0
12,3.204703947,148,0
13,0.32353734,148,0
14,4.330915909,148,0
15,2.852814352,148,0
16,1.188819335,148,0
17,4.106921303,148,0
18,1.113728761,148,0
19,4.106319906,148,0
20,4.280372365,148,0
21,2.98757064,148,0
22,4.065446738,148,0
23,1.444769618,148,0
24,2.437197699,148,0
25,4.822172725,148,0
26,3.984968308,148,0
27,0.300002902,148,0
28,0.605411399,148,0
29,3.671067904,148,0
30,1.102591995,148,0
1,3.538995027,149,0
2,2.54932918,149,0
3,1.368654217,149,0
4,0.854397024,149,0
5,0.477208678,149,0
6,1.086537119,149,0
7,2.661675528,149,0
8,3.720707162,149,0
9,3.159245817,149,0
10,4.151794069,149,0
11,3.160361736,149,0
12,3.183351682,149,0
13,0.327291212,149,0
14,4.3731675,149,0
15,2.893856787,149,0
16,1.159022703,149,0
17,4.154111331,149,0
18,1.167482455,149,0
